user,num_users,latlon_tru,latlon_pred,haversine_distance,acc_at_161,percent
user_0bcff647,9,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,60
user_0bcff647,12,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,80
user_0bcff647,15,"[39.993168, -75.174582]","[40.0097845, -75.15243749999999]",2.6404131943188256,1.0,100
user_0bd05d33,0,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,0
user_0bd05d33,1,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,5
user_0bd05d33,1,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,10
user_0bd05d33,2,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,20
user_0bd05d33,4,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,40
user_0bd05d33,5,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,60
user_0bd05d33,7,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,80
user_0bd05d33,8,"[33.96781, -84.094033]","[33.746497, -84.074836]",24.67267806965836,1.0,100
user_0bddef2b,0,"[36.176382000000004, -86.77624399999999]","[32.966581500000004, -96.941848]",996.2061109641816,0.0,0
user_0bddef2b,1,"[36.176382000000004, -86.77624399999999]","[32.966581500000004, -96.941848]",996.2061109641816,0.0,5
user_0bddef2b,2,"[36.176382000000004, -86.77624399999999]","[32.966581500000004, -96.941848]",996.2061109641816,0.0,10
user_0bddef2b,3,"[36.176382000000004, -86.77624399999999]","[32.966581500000004, -96.941848]",996.2061109641816,0.0,20
user_0bddef2b,5,"[36.176382000000004, -86.77624399999999]","[32.966581500000004, -96.941848]",996.2061109641816,0.0,40
user_0bddef2b,8,"[36.176382000000004, -86.77624399999999]","[38.1297562, -85.9286095]",229.82609595686793,0.0,60
user_0bddef2b,10,"[36.176382000000004, -86.77624399999999]","[38.1297562, -85.9286095]",229.82609595686793,0.0,80
user_0bddef2b,12,"[36.176382000000004, -86.77624399999999]","[38.1297562, -85.9286095]",229.82609595686793,0.0,100
user_0c09ba5c,0,"[33.73447, -84.25514]","[33.748637, -84.44241149999999]",17.38745922847332,1.0,0
user_0c09ba5c,2,"[33.73447, -84.25514]","[33.748637, -84.44241149999999]",17.38745922847332,1.0,5
user_0c09ba5c,3,"[33.73447, -84.25514]","[33.748637, -84.44241149999999]",17.38745922847332,1.0,10
user_0c09ba5c,6,"[33.73447, -84.25514]","[33.748637, -84.44241149999999]",17.38745922847332,1.0,20
user_0c09ba5c,11,"[33.73447, -84.25514]","[33.748637, -84.44241149999999]",17.38745922847332,1.0,40
user_0c09ba5c,17,"[33.73447, -84.25514]","[33.748637, -84.44241149999999]",17.38745922847332,1.0,60
user_0c09ba5c,22,"[33.73447, -84.25514]","[33.748637, -84.44241149999999]",17.38745922847332,1.0,80
user_0c09ba5c,27,"[33.73447, -84.25514]","[33.746497, -84.074836]",16.72546521165502,1.0,100
user_0c3256e0,0,"[42.445714, -83.13841500000001]","[42.392489999999995, -83.472249]",28.03539741063932,1.0,0
user_0c3256e0,2,"[42.445714, -83.13841500000001]","[42.392489999999995, -83.472249]",28.03539741063932,1.0,5
user_0c3256e0,3,"[42.445714, -83.13841500000001]","[42.392489999999995, -83.472249]",28.03539741063932,1.0,10
user_0c3256e0,6,"[42.445714, -83.13841500000001]","[42.392489999999995, -83.472249]",28.03539741063932,1.0,20
user_0c3256e0,11,"[42.445714, -83.13841500000001]","[42.392489999999995, -83.472249]",28.03539741063932,1.0,40
user_0c3256e0,17,"[42.445714, -83.13841500000001]","[42.392489999999995, -83.472249]",28.03539741063932,1.0,60
user_0c3256e0,22,"[42.445714, -83.13841500000001]","[41.916661, -71.40430400000001]",967.8854429272935,0.0,80
user_0c3256e0,27,"[42.445714, -83.13841500000001]","[42.392489999999995, -83.472249]",28.03539741063932,1.0,100
